price,bathrooms,bedrooms,distanceToCoast,LivingArea,longitude,latitude
760000,3,2,15.2,1400,-117.791336,33.846153
760000,1,1,10.5,612,-119.52537,34.39529
760000,2,3,21,1877,-117.861435,34.09027
760000,2,4,21,1144,-117.91635,34.104992
760000,2,2,6.9,969,-122.443794,37.70242
760000,3,3,41.5,2065,-117.496796,34.11492
760000,3,5,41.5,2225,-117.4696,34.039104
760000,3,4,41.5,2703,-117.43387,34.17299
760000,3,3,28.7,1208,-121.92528,37.488777
760000,3,4,114.3,3317,-119.77176,36.864918
760000,2,4,18.3,1416,-117.953415,33.85857
760000,2,2,19.8,1289,-122.07422,37.6633
760000,1,2,15.8,868,-118.1612,33.841995
760000,2,4,19.8,1002,-118.18082,33.873886
760000,2,5,19.8,2072,-118.20829,33.87911
760000,1,2,19.8,1090,-118.170105,33.82059
760000,1,3,19.8,1209,-118.10985,33.798943
760000,1.5,3,19.8,1371,-118.11496,33.790585
760000,2,2,0,890,-118.417015,33.998386
760000,2,2,6.2,1161,-118.1343,34.055676
760000,2,2,0,1000,-117.92513,33.611652
760000,3,4,33.9,2322,-117.587944,34.004005
760000,2,2,33.9,1385,-117.56242,33.98831
760000,2,3,33.4,1219,-119.215996,34.186577
760000,2,2,0.1,1450,-117.05922,33.009014
760000,1,1,26.2,747,-121.958206,37.352016
759500,2,2,0.1,1206,-117.06086,33.011684
759340,3,3,33.4,1742,-119.147194,34.206688
759000,3,3,0,1575,-118.61101,34.183365
759000,2,3,29.2,1374,-121.64135,36.71458
759000,1,3,27.1,1080,-121.84305,36.605934
758000,3,2,23.9,1137,-118.70317,34.13768
758000,3,4,41.5,2791,-117.46875,34.10924
757500,3,2,26.9,1864,-121.89754,36.59281
757000,3,4,78.2,2642,-119.12285,35.34347
757000,3,2,23.9,1484,-118.69544,34.166676
757000,2,4,18.5,1408,-117.83069,33.865143
756000,2,2,28.7,1158,-121.96604,37.55844
755000,3,2,15.2,1190,-117.74004,33.851162
755000,3,3,15.2,1406,-117.92532,33.84965
755000,2,3,36.3,1685,-118.621,34.452427
755000,3,4,36.3,1621,-118.621574,34.448215
755000,2,2,28.7,1120,-121.97829,37.53727
755000,3,3,18.3,1321,-117.9052,33.90032
755000,3,3,11.8,1302,-117.93281,33.768017
755000,2,2,19.8,1454,-122.08801,37.667747
755000,1,2,19.8,1106,-122.07886,37.6645
755000,1,2,15.8,816,-118.13782,33.85632
712000,2,4,19.8,1527,-118.1833,33.861656
711480,2,2,0.1,1402,-117.06536,33.010624
711000,1,1,19.8,825,-118.11659,33.75962
710000,2,2,15.2,1139,-117.96015,33.80757
710000,2,2,15.2,1319,-117.91318,33.831554
710000,1,2,6.8,844,-121.91383,36.979084
710000,1,2,6.8,844,-121.91244,36.978027
710000,4,4,78.2,2725,-119.131004,35.317245
710000,3,3,78.2,2613,-119.15293,35.37954
710000,3,2,9.1,1677,-117.25104,33.088757
710000,2,3,21,1386,-117.9298,34.08887
710000,2,2,6.9,1068,-122.45456,37.699543
710000,3,4,41.5,2581,-117.43709,34.146526
710000,3,4,41.5,1815,-117.50427,34.107777
710000,4,8,114.3,3733,-119.76706,36.83369
710000,4,6,114.3,3971,-119.766624,36.833412
710000,4,5,114.3,3421,-119.681435,36.73111
710000,1,2,25,832,-121.56641,37.010433
710000,2,3,19.8,1128,-122.09363,37.636147
710000,2,3,15.8,1214,-118.16068,33.8441
710000,2,2,19.8,1532,-118.19826,33.872208
710000,2,2,0,860,-118.355736,34.096886
710000,2,2,26.9,981,-121.867096,36.587124
710000,3,3,33.9,1366,-117.64255,34.07729
710000,2,3,33.9,1370,-117.62749,34.02325
710000,1,3,33.9,1112,-117.66485,34.075787
710000,2,4,33.9,1500,-117.60891,34.08732
710000,2,3,13.4,1340,-117.834175,33.82683
710000,1,3,29.2,1000,-121.646034,36.665886
710000,1,1,26.2,748,-121.958206,37.352016
710000,3,3,29,1544,-118.51552,34.41575
710000,3,3,29,1511,-118.518616,34.4157
710000,3,3,29,1610,-118.53394,34.426617
710000,2,2,8.4,1105,-122.46926,37.648983
710000,3,3,75.5,2470,-118.59081,35.152794
710000,1,2,27.4,620,-119.300934,34.28714
709000,3,3,78.2,2821,-119.11401,35.314816
709000,3,4,41.5,2362,-117.46702,34.131634
709000,2,2,28.7,1077,-121.96903,37.557667
709000,1,1,10.9,738,-117.265434,32.810432
708500,3,4,41.5,2257,-117.50185,34.125805
708453,3,5,41.5,2264,-117.50178,34.125683
708000,3,4,78.2,2742,-119.13936,35.32431
708000,2,2,0.1,974,-117.0897,32.934147
708000,2,1,0,872,-122.4169,37.77301
707500,2,3,29,1128,-118.544365,34.404278
707000,4,4,78.2,2991,-119.09911,35.402515
707000,,,78.2,#N/A,-118.87292,35.418064
707000,1,1,15.6,691,-118.39504,33.867435
706000,1,2,0,831,-122.40972,37.72228
706000,2,2,27.4,1160,-119.300606,34.282665
705000,2,3,15.2,1200,-117.736946,33.850178
705000,,,78.2,#N/A,-119.168304,35.334373
705000,2,2,9.1,1022,-117.23198,33.078625
705000,3,4,114.3,2632,-119.74011,36.878662
705000,2,2,18.3,1080,-117.965,33.888844
705000,1,1,10.9,840,-117.235565,32.867462
705000,1,2,15.8,840,-118.12286,33.8675
705000,1,1,19.8,621,-118.15626,33.77699
705000,1,2,19.8,1040,-118.17975,33.855347
705000,2,2,19.8,1253,-118.16579,33.76545
705000,2,3,29.2,1392,-121.59989,36.679474
705000,3,2,0.1,1116,-117.113014,32.92506
705000,1,3,0,1100,-122.39846,37.759666
705000,2,2,0,915,-122.399445,37.774647
705000,2,2,0.3,1540,-122.035774,36.97359
705000,3,3,14.1,1401,-118.453285,34.20235
705000,3,2,14.1,1401,-118.453285,34.202374
704000,2,2,0.1,1108,-117.08862,32.982216
702000,2,3,15.2,1272,-117.74255,33.851967
701000,2,3,29.2,1205,-121.64834,36.72595
700863,4,3,21,1633,-117.8888,34.09967
700700,2,4,15.2,1447,-117.83297,33.847076
700000,2,2,15.2,1002,-117.95142,33.852
700000,3,3,15.2,1331,-117.93654,33.80385
700000,3,4,15.2,2128,-117.960594,33.803688
700000,3,3,15.2,1282,-117.90278,33.846786
700000,,,78.2,#N/A,-119.183235,35.36216
700000,3,4,78.2,2933,-119.124016,35.341465
700000,3,4,78.2,3228,-119.09762,35.421722
700000,2,4,21,1380,-117.92412,34.09784
700000,2,3,21,1250,-117.8857,34.107742
700000,2,3,21,1687,-117.87055,34.081585
700000,2,2,6.9,1135,-122.46975,37.66783
700000,2,2,6.9,1135,-122.46975,37.66783
700000,2,3,24.5,1300,-117.84128,33.971622
700000,2,3,41.5,1355,-117.42293,34.086823
700000,3,3,41.5,2161,-117.43302,34.165962
700000,3,2,18.3,1328,-117.94723,33.89362
700000,2,3,18.3,1680,-117.87913,33.905834
700000,3,2,18.3,1362,-117.89184,33.873634
700000,2,3,18.3,1221,-117.954544,33.857815
700000,1,2,18.3,778,-117.969376,33.86463
700000,3,3,11.8,1686,-117.95694,33.782516
700000,2,3,11.8,1151,-117.95148,33.78833
700000,1,1,11.8,600,-117.94273,33.76965
700000,2,4,6.7,1300,-119.88871,34.4434
700000,1,2,19.8,1134,-122.07762,37.673683
700000,2,3,19.8,1254,-122.0982,37.62482
700000,1,2,19.8,1198,-118.18368,33.857075
700000,2,3,19.8,1423,-118.20034,33.871788
700000,1,1,0,814,-117.93369,33.623882
700000,2,3,28.9,1434,-117.5396,33.923737
700000,3,4,33.9,1975,-117.57142,34.022526
700000,2,3,33.9,1196,-117.64553,34.027157
700000,2,3,33.9,1305,-117.64904,34.07766
700000,3,3,13.4,1668,-117.86338,33.83077
700000,2,3,13.4,1481,-117.849594,33.817596
700000,2,3,33.4,1252,-119.1938,34.170776
700000,2,4,33.4,1199,-119.172295,34.16795
700000,3,4,39.3,1634,-117.365036,33.998783
700000,2,3,29.2,1232,-121.66523,36.693577
700000,2,3,29.2,1190,-121.6548,36.694237
700000,2,3,29.2,1102,-121.650696,36.723694
700000,1,1,10.5,690,-122.40941,37.619408
700000,2,2,0.1,907,-117.094055,32.95867
700000,2,2,0.1,1431,-117.05129,33.027664
700000,1,3,0,1300,-122.44829,37.732094
700000,2,2,0,1106,-122.38807,37.711178
700000,1,2,16.4,791,-122.30938,37.54685
700000,1,1,16.4,702,-122.285774,37.563583
700000,2,3,27.1,1189,-121.83761,36.60485
700000,1,1,3.5,808,-117.25226,32.995934
700000,3,5,75.5,3460,-118.6208,35.19752
700000,2,3,27.4,1300,-119.219666,34.277542
699990,3,3,33.9,2051,-117.56336,33.99527
699900,3,3,41.5,1752,-117.46987,34.124664
699900,2,3,33.9,1198,-117.6193,34.029125
699500,3,4,75.5,2238,-118.46301,35.10814
699220,3,4,41.5,2472,-117.437744,34.15821
699122,3,3,41.5,2207,-117.4522,34.168125
699000,4,3,78.2,2783,-119.1217,35.342167
699000,2,2,28.7,1040,-121.973274,37.54326
699000,2,4,33.9,1052,-117.63771,34.051125
699000,2,3,33.4,1416,-119.15246,34.157314
699000,1,1,0,#N/A,-122.44405,37.770782
699000,1,3,27.1,864,-121.837364,36.614063
699000,2,3,14.1,1544,-118.45462,34.208736
698500,3,3,36.3,1386,-118.61854,34.470783
698475,3,4,78.2,3133,-119.14029,35.36851
698000,3,4,41.5,2335,-117.43326,34.084282
698000,3,3,41.5,1718,-117.450005,34.163975
698000,3,3,33.9,1722,-117.572815,34.002583
697990,3,3,21,1603,-117.88883,34.09968
697500,3,4,41.5,2257,-117.462456,34.137794
697000,2.5,3,114.3,2322,-119.73997,36.86196
695000,3,2,15.2,1134,-117.93511,33.8027
695000,2,2,15.2,1000,-117.737015,33.84593
695000,2.5,2,15.2,1134,-117.93511,33.8027
695000,3,4,78.2,3225,-119.08254,35.344162
695000,3,4,78.2,2996,-119.12006,35.34347
695000,,,119.2,#N/A,-119.71239,36.833668
695000,3,3,41.5,1956,-117.44601,34.148247
695000,2,3,23.7,1080,-121.794815,36.68748
695000,2,2,23.4,945,-121.634995,37.12669
695000,2,3,28.9,1951,-117.586235,33.924686
695000,2,3,33.9,1202,-117.64417,34.085384
695000,2,3,33.9,1560,-117.58715,34.02238
695000,2,4,33.4,1398,-119.17998,34.171497
695000,2,2,14.8,1110,-117.06399,32.974293
695000,2,4,29.2,1406,-121.66166,36.702084
695000,1,3,16.4,1010,-122.30489,37.563217
695000,1,1,26.2,748,-121.958206,37.352016
695000,2,3,29,1196,-118.55952,34.393097
695000,2,3,75.5,1980,-118.52061,35.10759
695000,3,3,75.5,2577,-118.44299,35.1158
695000,2,2,27.4,1619,-119.259735,34.251534
693500,3,4,78.2,2113,-119.155014,35.337105
693400,3,3,21,1486,-117.911934,34.087177
692900,4,4,114.3,2605,-119.832825,36.819298
692000,2,2,15.2,1162,-117.741135,33.85421
691000,1,3,19.8,814,-118.17316,33.86175
690000,3,3,15.2,1339,-117.99543,33.822323
690000,2,2,15.2,1000,-117.73788,33.847538
690000,2,2,78.2,2521,-119.159874,35.33316
690000,1,2,21,938,-117.918755,34.1038
690000,2,3,21,1100,-117.91455,34.104996
690000,3,4,41.5,2005,-117.507935,34.124252
690000,3,4,41.5,2292,-117.45624,34.124268
690000,3,5,41.5,2492,-117.443954,34.04401
690000,3,4,41.5,2590,-117.4344,34.115852
690000,1,1,17.6,990,-122.254036,37.549683
690000,2,2,18.3,1092,-117.96597,33.88881
690000,3,3,11.8,1340,-117.98359,33.771233
690000,1,2,19.8,1164,-122.08815,37.66108
690000,2,2,12.7,890,-117.68424,33.517365
690000,2,2,19.8,1219,-118.18367,33.856853
690000,2,3,19.8,1315,-118.19796,33.82438
690000,2,3,33.9,1188,-117.58749,34.01938
690000,2,4,33.9,1134,-117.632965,34.068634
690000,2,3,33.4,1264,-119.19757,34.183117
690000,2,3,33.4,1622,-119.185036,34.205055
690000,2,3,29.2,1112,-121.62823,36.707195
690000,2,2,0.1,927,-117.12195,32.957085
690000,3,2,18,1521,-118.16142,33.791035
690000,2,2,4.8,1365,-121.9689,36.991108
690000,3,3,14.1,1401,-118.45319,34.20195
689900,2,4,119.2,2533,-119.713806,36.831375
689700,3,4,78.2,2524,-119.188675,35.38955
689000,2,2,15.2,1012,-117.791466,33.84878
689000,2,3,19.8,1315,-118.19777,33.824207
689000,2,3,29.2,1388,-121.65985,36.703293
689000,2,3,29.2,1124,-121.642975,36.692932
689000,3,4,36.2,1687,-119.04407,34.365704
688000,3,4,33.9,1844,-117.57728,34.02641
688000,2,2,0,1042,-122.38851,37.711143
687500,2,3,29.2,1234,-121.66361,36.689953
687000,3,3,41.5,1596,-117.465385,34.13523
687000,2.5,3,23.7,1908,-121.78884,36.66929
687000,2.5,3,23.7,1908,-121.78972,36.668148
687000,2.5,3,23.7,1908,-121.78984,36.66798
687000,2.5,3,23.7,1908,-121.788414,36.66848
686000,2,2,17.6,998,-122.26743,37.561295
686000,2,3,33.4,1553,-119.220955,34.189686
685000,2,2,15.2,1046,-117.72655,33.85403
685000,3,2,15.2,1216,-117.95321,33.8393
685000,2,3,15.2,1136,-117.94272,33.820457
685000,3,4,15.2,1751,-117.897026,33.84112
685000,2,2,15.2,1012,-117.79081,33.847744
685000,3,4,78.2,2738,-119.07423,35.349865
685000,3,4,78.2,3006,-119.12078,35.345276
685000,4,5,78.2,3036,-119.10431,35.329548
685000,4,4,78.2,3643,-119.09764,35.420067
685000,1,2,21,878,-117.92348,34.103127
685000,1,2,6.9,910,-122.41724,37.704475
685000,2,2,28.5,1088,-121.83274,36.589626
685000,3,3,41.5,2138,-117.451614,34.143284
685000,2.5,3,41.5,1998,-117.50185,34.12586
685000,1,2,19.8,896,-118.19555,33.871815
685000,3,4,33.9,1738,-117.62056,34.029694
685000,2,3,33.9,1296,-117.63981,34.072227
685000,2,4,14.8,1692,-117.06252,32.947144
685000,1,2,0.1,1000,-117.06436,33.01217
685000,1,1,0,749,-122.44452,37.74748
685000,1,1,0,604,-122.39905,37.765354
685000,1,1,26.2,860,-121.948746,37.348854
685000,2,2,22.2,1240,-118.59838,34.183975
684920,2,3,8.2,1231,-118.24814,34.1335
684500,2,3,21,1827,-117.883354,34.093826
684500,2,3,11.8,1225,-117.95127,33.77513
683500,3,4,78.2,2790,-118.87243,35.417847
683500,2.5,3,41.5,1998,-117.50215,34.126198
683000,3,4,119.2,2612,-119.67739,36.79562
683000,2,3,33.9,1264,-117.59282,34.02404
682500,1,3,15.2,991,-117.89697,33.826317
682500,2,2,15.2,1012,-117.79133,33.84774
682500,,,78.2,#N/A,-118.873886,35.418415
682500,2,2,0,1140,-118.34485,34.094772
681000,2,2,18,1078,-118.15735,33.794758
680000,3,3,15.2,1239,-117.94323,33.809635
680000,3,2,15.2,1312,-117.90914,33.844788
680000,3,5,78.2,2579,-119.14635,35.339527
680000,2,4,41.5,1855,-117.455696,34.132442
680000,2,2,28.7,1040,-121.973274,37.54326
680000,3,3,11.8,1287,-117.93055,33.76122
680000,3,3,11.8,1287,-117.93077,33.76059
680000,3,2,19.8,1170,-122.085945,37.666645
680000,2,3,33.9,1322,-117.6996,34.05117
680000,2,3,33.4,1080,-119.18311,34.15665
680000,2,3,33.4,1015,-119.163376,34.20128
680000,2,3,29.2,1102,-121.64851,36.727367
680000,2,3,29.2,1140,-121.64635,36.725754
680000,2,3,29.2,1207,-121.660286,36.703556
680000,2,3,29.2,1243,-121.666435,36.68636
680000,2,2,0.1,1190,-117.076256,33.01151
680000,2,4,29,1650,-118.50209,34.449795
680000,3,4,29,1969,-118.507225,34.450787
680000,2,2,8.4,1130,-122.45082,37.643444
680000,3,3,14.1,1401,-118.45383,34.201954
679500,,,78.2,#N/A,-119.09968,35.430737
679000,2,3,119.2,2717,-119.66833,36.804012
679000,2,3,28.9,1050,-117.54662,33.91912
678391,3,5,23.4,4057,-121.683075,37.13061
678000,3,4,39.3,2104,-117.36906,34.011635
677500,4,5,114.3,3237,-119.801926,36.797394
677000,3,4,22.9,2105,-118.61224,34.215324
677000,2,2,23.4,915,-121.63613,37.127674
677000,2,3,33.9,1418,-117.57488,34.02348
676500,,,78.2,#N/A,-119.1673,35.33446
676500,3,4,41.5,2257,-117.50185,34.125916
675000,2,1,15.2,1024,-117.90421,33.828583
675000,,,78.2,#N/A,-119.01668,35.394142
675000,2,4,78.2,2414,-119.1422,35.380135
675000,3,4,78.2,2829,-119.096085,35.41766
675000,,,78.2,#N/A,-119.1008,35.42948
675000,1,1,10.5,618,-119.56285,34.41998
675000,2,2,6.9,1158,-122.457405,37.69872
675000,2,2,24.5,1173,-117.79996,34.040436
675000,2,4,41.5,1750,-117.443726,34.104652
675000,3,5,41.5,1977,-117.46271,34.086185
675000,2,3,41.5,1311,-117.47717,34.157017
675000,2,3,41.5,1129,-117.4803,34.152077
675000,3,4,41.5,1955,-117.485146,34.151745
675000,5,8,114.3,3957,-119.787544,36.786594
675000,3,3,114.3,2249,-119.79912,36.855564
675000,2,3,19.8,1615,-122.087425,37.63904
675000,1,1,10.9,636,-117.23241,32.857735
675000,1,3,15.8,1021,-118.139435,33.86157
675000,1,3,19.8,878,-118.19431,33.852634
675000,2,3,23.4,2061,-121.659454,37.101868
675000,2,3,0,1162,-117.9261,33.613823
675000,2,3,33.9,1520,-117.64475,34.045074
675000,2,4,33.9,1442,-117.66548,34.080883
675000,2,4,33.9,1504,-117.63751,34.078598
675000,3,5,39.3,2482,-117.36802,34.003036
675000,3,5,39.3,2482,-117.36802,34.003036
675000,2,3,29.2,1385,-121.66337,36.65945
675000,1,4,29.2,1148,-121.66875,36.676716
675000,2,2,0.1,1080,-117.07486,33.036037
675000,2,1,0,938,-122.399445,37.774647
675000,2,2,29,864,-118.54316,34.401546
675000,3,3,29,1520,-118.47799,34.44503
674000,2,2,9.1,1032,-117.25272,33.094105
672000,3,6,41.5,2268,-117.4613,34.042572
672000,2,3,33.9,1047,-117.62996,34.089394
672000,2,4,33.9,1504,-117.673805,34.06718
671900,2,2,14.5,1220,-118.075806,33.783016
670842,3,4,41.5,1957,-117.47608,34.13569
670000,2,2,15.2,1105,-117.94152,33.847797
670000,2,2,15.2,1139,-117.9402,33.849968
670000,4,4,78.2,2721,-118.84706,35.41667
670000,3,4,129.9,2917,-119.69614,37.19971
670000,2,2,28.5,1088,-121.832664,36.587803
670000,2,2,28.5,1056,-121.832664,36.587803
670000,2,3,41.5,2120,-117.421455,34.086124
670000,3,3,41.5,1560,-117.46574,34.114902
670000,3,5,41.5,2043,-117.505455,34.034847
670000,3,3,114.3,2523,-119.88238,36.84051
670000,2,2,18.3,1215,-117.882324,33.902332
670000,2,2,11.8,1154,-117.95173,33.77466
670000,3,2,11.8,1311,-117.98718,33.772205
670000,2,2,25,1110,-121.60179,37.009937
670000,2,2,19.8,1014,-118.16582,33.76597
670000,1,1,19.8,926,-118.11659,33.75962
670000,1,2,28.9,1162,-117.53929,33.940125
670000,2,3,33.9,1282,-117.61186,34.091675
670000,2,4,33.9,1538,-117.64816,34.029648
670000,3,3,33.9,1576,-117.57073,34.02481
670000,2,3,33.9,1338,-117.61859,34.03299
670000,2,3,33.9,1047,-117.62931,34.0901
670000,1,3,33.4,1002,-119.18919,34.189014
670000,1,2,33.4,812,-119.185875,34.18821
670000,2,2,29.2,820,-121.66629,36.67978
670000,1,1,29.2,410,-121.66629,36.67978
670000,2,3,29.2,1240,-121.63503,36.703453
670000,1,3,29.2,1112,-121.64591,36.701355
670000,2,2,10.5,1090,-122.42917,37.618965
670000,2,2,0.1,1358,-117.06226,33.01551
670000,1,2,0,768,-122.39211,37.737194
670000,3,3,29,1710,-118.47664,34.44427
670000,3,3,29,1710,-118.475395,34.444115
670000,3,4,78.4,#N/A,-119.274155,35.512264
669000,3,4,15.2,1703,-117.96489,33.802685
669000,2,2,23.7,1184,-121.79638,36.696712
668000,1.5,3,15.2,1134,-117.79479,33.86593
668000,2,3,15.2,1134,-117.79345,33.865704
668000,3,5,78.2,2579,-119.168915,35.335968
668000,2,3,33.9,1348,-117.61007,34.083828
668000,1,2,29.2,1019,-121.65385,36.668736
667500,,,78.2,#N/A,-119.12582,35.287857
667500,3,4,78.2,#N/A,-119.127235,35.28787
667500,2,2,33.4,1078,-119.18254,34.185566
667000,1,2,19.8,886,-118.17573,33.85626
667000,3,4,33.9,1670,-117.562904,34.019436
666000,2.5,3,41.5,1650,-117.45057,34.143192
665500,2,3,13.4,1359,-117.84748,33.83699
665000,3,4,78.2,2667,-119.12675,35.34464
665000,3,4,78.2,2697,-119.10401,35.417454
665000,3,4,21,1582,-117.89702,34.073727
665000,2,3,41.5,1210,-117.477936,34.115864
665000,2,4,41.5,1339,-117.45444,34.11304
665000,1,2,19.8,761,-118.193146,33.84318
665000,2,3,19.8,1220,-118.10267,33.813194
665000,2,3,33.9,1218,-117.67823,34.06598
665000,2,3,33.9,1199,-117.64226,34.036133
665000,2,4,33.9,1212,-117.6256,34.08686
665000,2,2,18.5,1110,-117.82071,33.870377
665000,2,3,18.5,1407,-117.85689,33.887867
665000,1,3,29.2,1470,-121.66,36.668747
665000,2,2,0.1,1036,-117.06974,32.991703
665000,2,2,0.1,927,-117.12617,32.95543
665000,2,2,0.1,1066,-117.114746,32.962116
665000,2,2,0,973,-122.46915,37.71046
665000,1,2,27.4,900,-119.300934,34.29092
665000,3,2,22.2,1074,-118.59964,34.17398
664990,4,3,31.3,1962,-118.604416,34.4138
664000,3,4,78.2,2746,-119.12702,35.340183
664000,1,2,15.8,661,-118.11822,33.867367
663500,1,2,10.5,954,-119.499275,34.391193
663000,3,3,36.3,1522,-118.62292,34.487835
662000,2,2,0.1,1134,-117.066666,33.001286
660300,2,3,28.9,1050,-117.5417,33.92327
660183,3,3,41.5,2213,-117.4382,34.159042
660000,2,2,15.2,729,-117.92201,33.84703
660000,2,3,15.2,1068,-117.7959,33.86525
660000,1,2,6.8,1045,-121.91338,36.98434
660000,3,4,78.2,3256,-119.082756,35.41756
660000,2,3,78.2,1796,-119.19952,35.367554
660000,3,4,36.3,1778,-118.624916,34.46924
660000,3,4,119.2,2713,-119.67113,36.803177
660000,3,4,119.2,2589,-119.66614,36.83573
660000,3,3,41.5,1726,-117.43876,34.15089
660000,1,1,28.7,728,-121.9852,37.54885
660000,3,5,114.3,3367,-119.776024,36.87158
660000,2,2,25,1110,-121.60161,37.010094
660000,1,2,19.8,1020,-122.09279,37.68307
660000,1,2,19.8,808,-118.16461,33.87131
660000,1,1,19.8,874,-118.11685,33.759605
660000,2,2,19.8,1263,-118.13641,33.78351
660000,2,3,28.9,1050,-117.5412,33.923717
660000,1.5,3,33.9,1698,-117.66551,34.084854
660000,1,2,33.9,1245,-117.64915,34.076756
660000,2,3,33.9,1585,-117.64048,34.0862
660000,2.5,3,33.9,1512,-117.57482,34.005886
660000,1,3,33.4,1024,-119.19345,34.188503
660000,1,1,15.5,619,-118.38919,33.839664
660000,1,,0,1025,-122.42731,37.719772
660000,3,4,0,1780,-122.42992,37.74406
660000,2,2,8.4,877,-122.46506,37.64323
659990,3,3,33.9,1652,-117.59269,34.034542
659900,2,3,29.2,1738,-121.65535,36.66268
659900,3,4,78.4,#N/A,-119.27447,35.513817
659780,3,3,21,1542,-117.88871,34.099655
659600,3,3,33.9,1510,-117.57506,34.00721
659000,3,5,114.3,2675,-119.76913,36.867985
659000,1,2,19.8,910,-122.099365,37.676216
659000,1,2,33.9,1128,-117.66022,34.071262
657500,2.5,4,116.2,2132,-119.46285,36.75785
657500,3,4,116.2,2132,-119.46285,36.757874
657000,1,2,19.8,910,-118.17058,33.769047
657000,2,1,19.8,1056,-118.11659,33.75962
657000,2,3,33.4,1074,-119.20184,34.18142
657000,4,4,75.5,3000,-118.61471,35.16429
656000,2,3,33.9,1258,-117.63548,34.08133
655598,3,3,41.5,1822,-117.45201,34.168003
655500,3,4,114.3,2900,-119.67462,36.775883
655000,2,2,15.2,1052,-118.00522,33.824005
655000,,,78.2,3784,-119.03638,35.32945
655000,,,78.2,#N/A,-119.06516,35.41924
655000,3,4,78.2,2520,-119.1301,35.41799
655000,2,2,9.1,1219,-117.25977,33.088047
655000,3,5,119.2,2419,-119.67549,36.84989
655000,3,2,21,1361,-117.899635,34.08348
655000,1,1,6.7,622,-119.89485,34.430134
655000,1,2,19.8,1124,-122.113625,37.679565
655000,2,4,33.9,1152,-117.62439,34.083054
655000,2,3,33.9,1114,-117.61566,34.08991
655000,2,3,33.9,1160,-117.60942,34.09012
655000,2,3,33.9,1345,-117.6382,34.08474
654840,3,4,78.2,#N/A,-119.09909,35.428272
652500,3,3,41.5,1322,-117.51137,34.109863
652000,3,4,119.2,2640,-119.65812,36.82408
652000,1,2,18.3,930,-117.96912,33.898224
652000,1,2,19.8,800,-118.19733,33.847748
651740,3,3,21,1486,-117.91197,34.087128
651000,1,2,4.2,800,-121.96334,36.97047
650000,2,4,15.2,1210,-117.98835,33.794315
650000,3,2,15.2,1105,-117.95142,33.851997
650000,2,2,15.2,1087,-117.95357,33.838787
650000,,,78.2,4500,-119.027115,35.366985
650000,3,4,78.2,2551,-119.12046,35.36598
650000,2,2,9.1,1158,-117.23872,33.092567
650000,3,3,119.2,2250,-119.665955,36.796394
650000,4,4,129.9,3700,-119.65469,37.281586
650000,1,3,21,1072,-117.939514,34.087963
650000,2,2,6.9,1158,-122.45349,37.698074
650000,3,3,41.5,1171,-117.49217,34.041973
650000,3,4,41.5,1981,-117.45243,34.047565
650000,2,4,41.5,1512,-117.4233,34.08962
650000,2,3,41.5,1764,-117.43273,34.08367
650000,2,4,41.5,1350,-117.45788,34.118168
650000,1,2,28.7,900,-121.99676,37.5553
650000,1,2,28.7,878,-121.92453,37.48714
650000,3,6,114.3,3090,-119.8018,36.819904
650000,3,4,114.3,2245,-119.74054,36.872963
650000,3,4,114.3,2300,-119.73305,36.854607
650000,3,5,114.3,2418,-119.73272,36.84873
650000,3,4,114.3,2844,-119.87373,36.84062
650000,2,2,11.8,1170,-117.9569,33.79708
650000,3,3,11.8,1287,-117.93077,33.76059
650000,2,2,8.2,1296,-118.23115,34.140884
650000,2,4,19.8,1512,-118.18705,33.79208
650000,1,1,19.8,873,-118.11694,33.760563
650000,1,2,19.8,988,-118.195404,33.846226
650000,2,2,19.8,728,-118.19394,33.855316
650000,2,2,16,1052,-118.0661,33.799793
650000,2,3,0,1167,-118.38353,33.95817
650000,2,2,26.9,1123,-121.86252,36.599037
650000,2,2,23.4,1008,-121.64473,37.109756
650000,1,3,33.9,1300,-117.645256,34.074955
650000,2,3,33.9,1075,-117.61758,34.08423
650000,1,3,33.9,1120,-117.6445,34.081856
650000,2,2,13.4,1204,-117.83459,33.819405
650000,2,3,33.4,1140,-119.186485,34.179047
650000,3,3,33.4,1604,-119.191605,34.193798
650000,2,3,33.4,1381,-119.151,34.159718
650000,2,4,33.4,1227,-119.182724,34.17234
650000,2,2,22.6,1035,-122.2272,37.459248
650000,2,3,29.2,1560,-121.62806,36.68388
650000,2,3,29.2,1326,-121.61059,36.69309
650000,1,3,29.2,1015,-121.660225,36.693626
650000,2,2,0.1,1080,-117.06805,33.008423
650000,2,2,0.1,1036,-117.06978,32.99001
650000,2,2,0.1,1431,-117.049736,33.028885
650000,2,2,0.1,1032,-117.11077,32.922752
650000,1,1,0,3160,-122.47724,37.760372
650000,1,1,0,650,-122.42571,37.728367
650000,1,1,0,#N/A,-122.47724,37.760372
650000,2,3,29,1456,-118.520294,34.439087
650000,2,2,14.5,1000,-118.080444,33.76814
650000,2,3,14.5,1500,-118.078865,33.76828
650000,1,2,27.1,784,-121.835686,36.60817
650000,2,2,18,1646,-118.161415,33.792267
650000,3,2,18,1315,-118.15914,33.79493
650000,2,2,31.3,1315,-118.570656,34.44394
650000,2,3,27.4,1174,-119.22785,34.28299
649990,3,3,33.9,1652,-117.56288,33.99636
